[info] offlined cpu2..cpu3 to isolate the active cores
[info] cpu0..cpu1 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=2, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=CACHE
[sample=0] cpu=0 bench=fmref cycles=751830 instructions=454819 cache-misses=144
[sample=1] cpu=0 bench=fmref cycles=678583 instructions=417303 cache-misses=71
[sample=2] cpu=0 bench=fmref cycles=679149 instructions=417310 cache-misses=78
[sample=3] cpu=0 bench=fmref cycles=657433 instructions=417303 cache-misses=79
[sample=4] cpu=0 bench=fmref cycles=655145 instructions=417303 cache-misses=70
[sample=5] cpu=0 bench=fmref cycles=654415 instructions=417296 cache-misses=70
[sample=6] cpu=0 bench=fmref cycles=655481 instructions=417300 cache-misses=87
[sample=7] cpu=0 bench=fmref cycles=654398 instructions=417297 cache-misses=67
[sample=8] cpu=0 bench=fmref cycles=654543 instructions=417301 cache-misses=69
[sample=9] cpu=0 bench=fmref cycles=654578 instructions=417300 cache-misses=77
[sample=10] cpu=0 bench=fmref cycles=654540 instructions=417297 cache-misses=72
[sample=11] cpu=0 bench=fmref cycles=654473 instructions=417301 cache-misses=75
[sample=12] cpu=0 bench=fmref cycles=654393 instructions=417301 cache-misses=65
[sample=13] cpu=0 bench=fmref cycles=655310 instructions=417307 cache-misses=84
[sample=14] cpu=0 bench=fmref cycles=654695 instructions=417309 cache-misses=76
[sample=15] cpu=0 bench=fmref cycles=654494 instructions=417303 cache-misses=78
[sample=16] cpu=0 bench=fmref cycles=654553 instructions=417303 cache-misses=67
[sample=17] cpu=0 bench=fmref cycles=654428 instructions=417298 cache-misses=69
[sample=18] cpu=0 bench=fmref cycles=654415 instructions=417300 cache-misses=71
[sample=19] cpu=0 bench=fmref cycles=654653 instructions=417306 cache-misses=68
[sample=20] cpu=0 bench=fmref cycles=654725 instructions=417299 cache-misses=70
[sample=21] cpu=0 bench=fmref cycles=654468 instructions=417301 cache-misses=74
[sample=22] cpu=0 bench=fmref cycles=654282 instructions=417299 cache-misses=67
[sample=23] cpu=0 bench=fmref cycles=654454 instructions=417303 cache-misses=66
[sample=24] cpu=0 bench=fmref cycles=654357 instructions=417299 cache-misses=63
[sample=25] cpu=0 bench=fmref cycles=654742 instructions=417304 cache-misses=68
[sample=26] cpu=0 bench=fmref cycles=655669 instructions=417303 cache-misses=93
[sample=27] cpu=0 bench=fmref cycles=654748 instructions=417300 cache-misses=68
[sample=28] cpu=0 bench=fmref cycles=654702 instructions=417300 cache-misses=68
[sample=29] cpu=0 bench=fmref cycles=654607 instructions=417303 cache-misses=72
[sample=30] cpu=0 bench=fmref cycles=654966 instructions=417301 cache-misses=70
[sample=31] cpu=0 bench=fmref cycles=654677 instructions=417304 cache-misses=74
[sample=32] cpu=0 bench=fmref cycles=654446 instructions=417300 cache-misses=70
[sample=33] cpu=0 bench=fmref cycles=654463 instructions=417301 cache-misses=67
[sample=34] cpu=0 bench=fmref cycles=655344 instructions=417303 cache-misses=73
[sample=35] cpu=0 bench=fmref cycles=654412 instructions=417298 cache-misses=64
[sample=36] cpu=0 bench=fmref cycles=654435 instructions=417296 cache-misses=67
[sample=37] cpu=0 bench=fmref cycles=654377 instructions=417298 cache-misses=65
[sample=38] cpu=0 bench=fmref cycles=655173 instructions=417300 cache-misses=71
[sample=39] cpu=0 bench=fmref cycles=655285 instructions=417300 cache-misses=89
[sample=40] cpu=0 bench=fmref cycles=654568 instructions=417298 cache-misses=77
[sample=41] cpu=0 bench=fmref cycles=654453 instructions=417297 cache-misses=66
[sample=42] cpu=0 bench=fmref cycles=654408 instructions=417301 cache-misses=69
[sample=43] cpu=0 bench=fmref cycles=654672 instructions=417300 cache-misses=77
[sample=44] cpu=0 bench=fmref cycles=654566 instructions=417303 cache-misses=72
[sample=45] cpu=0 bench=fmref cycles=654698 instructions=417302 cache-misses=93
[sample=46] cpu=0 bench=fmref cycles=654301 instructions=417305 cache-misses=68
[sample=47] cpu=0 bench=fmref cycles=654397 instructions=417299 cache-misses=69
[sample=48] cpu=0 bench=fmref cycles=654472 instructions=417301 cache-misses=64
[sample=49] cpu=0 bench=fmref cycles=654474 instructions=417302 cache-misses=83
[sample=50] cpu=0 bench=fmref cycles=654495 instructions=417296 cache-misses=67
[sample=51] cpu=0 bench=fmref cycles=654725 instructions=417296 cache-misses=68
[sample=52] cpu=0 bench=fmref cycles=654664 instructions=417299 cache-misses=73
[sample=53] cpu=0 bench=fmref cycles=654909 instructions=417297 cache-misses=74
[sample=54] cpu=0 bench=fmref cycles=654778 instructions=417297 cache-misses=68
[sample=55] cpu=0 bench=fmref cycles=655003 instructions=417299 cache-misses=75
[sample=56] cpu=0 bench=fmref cycles=655271 instructions=417296 cache-misses=75
[sample=57] cpu=0 bench=fmref cycles=654587 instructions=417293 cache-misses=65
[sample=58] cpu=0 bench=fmref cycles=654891 instructions=417303 cache-misses=81
[sample=59] cpu=0 bench=fmref cycles=655138 instructions=417297 cache-misses=66
[sample=60] cpu=0 bench=fmref cycles=655000 instructions=417301 cache-misses=72
[sample=61] cpu=0 bench=fmref cycles=654745 instructions=417295 cache-misses=72
[sample=62] cpu=0 bench=fmref cycles=654561 instructions=417299 cache-misses=72
[sample=63] cpu=0 bench=fmref cycles=655023 instructions=417300 cache-misses=68
[sample=64] cpu=0 bench=fmref cycles=655340 instructions=417299 cache-misses=84
[sample=65] cpu=0 bench=fmref cycles=654541 instructions=417301 cache-misses=66
[sample=66] cpu=0 bench=fmref cycles=654844 instructions=417298 cache-misses=77
[sample=67] cpu=0 bench=fmref cycles=654410 instructions=417298 cache-misses=68
[sample=68] cpu=0 bench=fmref cycles=654708 instructions=417300 cache-misses=75
[sample=69] cpu=0 bench=fmref cycles=654535 instructions=417303 cache-misses=69
[sample=70] cpu=0 bench=fmref cycles=654643 instructions=417300 cache-misses=64
[sample=71] cpu=0 bench=fmref cycles=654765 instructions=417301 cache-misses=67
[sample=72] cpu=0 bench=fmref cycles=654935 instructions=417301 cache-misses=76
[sample=73] cpu=0 bench=fmref cycles=654477 instructions=417302 cache-misses=74
[sample=74] cpu=0 bench=fmref cycles=654531 instructions=417303 cache-misses=65
[sample=75] cpu=0 bench=fmref cycles=654550 instructions=417304 cache-misses=65
[sample=76] cpu=0 bench=fmref cycles=654496 instructions=417299 cache-misses=71
[sample=77] cpu=0 bench=fmref cycles=654734 instructions=417298 cache-misses=86
[sample=78] cpu=0 bench=fmref cycles=655686 instructions=417304 cache-misses=70
[sample=79] cpu=0 bench=fmref cycles=654225 instructions=417298 cache-misses=67
[sample=80] cpu=0 bench=fmref cycles=654314 instructions=417302 cache-misses=66
[sample=81] cpu=0 bench=fmref cycles=654698 instructions=417304 cache-misses=70
[sample=82] cpu=0 bench=fmref cycles=654772 instructions=417297 cache-misses=68
[sample=83] cpu=0 bench=fmref cycles=654710 instructions=417301 cache-misses=90
[sample=84] cpu=0 bench=fmref cycles=654934 instructions=417303 cache-misses=64
[sample=85] cpu=0 bench=fmref cycles=654288 instructions=417298 cache-misses=67
[sample=86] cpu=0 bench=fmref cycles=654587 instructions=417299 cache-misses=73
[sample=87] cpu=0 bench=fmref cycles=654514 instructions=417297 cache-misses=66
[sample=88] cpu=0 bench=fmref cycles=654354 instructions=417300 cache-misses=69
[sample=89] cpu=0 bench=fmref cycles=654708 instructions=417299 cache-misses=74
[sample=90] cpu=0 bench=fmref cycles=655028 instructions=417301 cache-misses=70
[sample=91] cpu=0 bench=fmref cycles=654321 instructions=417300 cache-misses=69
[sample=92] cpu=0 bench=fmref cycles=654375 instructions=417294 cache-misses=74
[sample=93] cpu=0 bench=fmref cycles=654762 instructions=417301 cache-misses=72
[sample=94] cpu=0 bench=fmref cycles=654487 instructions=417299 cache-misses=71
[sample=95] cpu=0 bench=fmref cycles=654794 instructions=417299 cache-misses=74
[sample=96] cpu=0 bench=fmref cycles=654973 instructions=417302 cache-misses=95
[sample=97] cpu=0 bench=fmref cycles=654928 instructions=417302 cache-misses=74
[sample=98] cpu=0 bench=fmref cycles=654847 instructions=417300 cache-misses=73
[sample=99] cpu=0 bench=fmref cycles=654519 instructions=417305 cache-misses=65

# Statistics over 100 samples on cpu0 bench=fmref (background load on cpu1..cpu1)
# event                          min                  max                  avg               median
  cycles                      654225               751830            656169.73            654648.00
  instructions                417293               454819            417675.57            417300.00
  cache-misses                    63                  144                72.78                70.00
