[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=CACHE  cpu2=CACHE  cpu3=CACHE
[sample=0] cpu=0 bench=fmref cycles=754618 instructions=454813 cache-misses=115
[sample=1] cpu=0 bench=fmref cycles=664586 instructions=417309 cache-misses=85
[sample=2] cpu=0 bench=fmref cycles=657111 instructions=417311 cache-misses=54
[sample=3] cpu=0 bench=fmref cycles=655581 instructions=417312 cache-misses=69
[sample=4] cpu=0 bench=fmref cycles=655063 instructions=417303 cache-misses=56
[sample=5] cpu=0 bench=fmref cycles=654910 instructions=417301 cache-misses=38
[sample=6] cpu=0 bench=fmref cycles=654652 instructions=417309 cache-misses=42
[sample=7] cpu=0 bench=fmref cycles=654633 instructions=417301 cache-misses=38
[sample=8] cpu=0 bench=fmref cycles=654638 instructions=417304 cache-misses=33
[sample=9] cpu=0 bench=fmref cycles=654344 instructions=417300 cache-misses=28
[sample=10] cpu=0 bench=fmref cycles=654124 instructions=417302 cache-misses=29
[sample=11] cpu=0 bench=fmref cycles=656099 instructions=417306 cache-misses=39
[sample=12] cpu=0 bench=fmref cycles=654298 instructions=417304 cache-misses=36
[sample=13] cpu=0 bench=fmref cycles=654177 instructions=417300 cache-misses=45
[sample=14] cpu=0 bench=fmref cycles=654286 instructions=417302 cache-misses=31
[sample=15] cpu=0 bench=fmref cycles=654783 instructions=417305 cache-misses=41
[sample=16] cpu=0 bench=fmref cycles=654826 instructions=417303 cache-misses=35
[sample=17] cpu=0 bench=fmref cycles=655114 instructions=417305 cache-misses=40
[sample=18] cpu=0 bench=fmref cycles=655059 instructions=417304 cache-misses=34
[sample=19] cpu=0 bench=fmref cycles=654909 instructions=417306 cache-misses=59
[sample=20] cpu=0 bench=fmref cycles=654938 instructions=417303 cache-misses=41
[sample=21] cpu=0 bench=fmref cycles=654402 instructions=417304 cache-misses=47
[sample=22] cpu=0 bench=fmref cycles=654726 instructions=417303 cache-misses=35
[sample=23] cpu=0 bench=fmref cycles=655108 instructions=417302 cache-misses=32
[sample=24] cpu=0 bench=fmref cycles=654185 instructions=417299 cache-misses=32
[sample=25] cpu=0 bench=fmref cycles=654173 instructions=417298 cache-misses=31
[sample=26] cpu=0 bench=fmref cycles=655332 instructions=417306 cache-misses=33
[sample=27] cpu=0 bench=fmref cycles=655268 instructions=417303 cache-misses=49
[sample=28] cpu=0 bench=fmref cycles=655408 instructions=417302 cache-misses=46
[sample=29] cpu=0 bench=fmref cycles=654322 instructions=417300 cache-misses=51
[sample=30] cpu=0 bench=fmref cycles=654389 instructions=417302 cache-misses=35
[sample=31] cpu=0 bench=fmref cycles=654346 instructions=417301 cache-misses=45
[sample=32] cpu=0 bench=fmref cycles=654310 instructions=417303 cache-misses=32
[sample=33] cpu=0 bench=fmref cycles=654743 instructions=417302 cache-misses=36
[sample=34] cpu=0 bench=fmref cycles=654686 instructions=417301 cache-misses=27
[sample=35] cpu=0 bench=fmref cycles=654955 instructions=417304 cache-misses=35
[sample=36] cpu=0 bench=fmref cycles=655171 instructions=417303 cache-misses=56
[sample=37] cpu=0 bench=fmref cycles=655392 instructions=417306 cache-misses=38
[sample=38] cpu=0 bench=fmref cycles=654915 instructions=417305 cache-misses=31
[sample=39] cpu=0 bench=fmref cycles=654482 instructions=417304 cache-misses=28
[sample=40] cpu=0 bench=fmref cycles=654657 instructions=417303 cache-misses=33
[sample=41] cpu=0 bench=fmref cycles=654349 instructions=417303 cache-misses=35
[sample=42] cpu=0 bench=fmref cycles=654849 instructions=417300 cache-misses=39
[sample=43] cpu=0 bench=fmref cycles=655409 instructions=417303 cache-misses=30
[sample=44] cpu=0 bench=fmref cycles=655356 instructions=417309 cache-misses=45
[sample=45] cpu=0 bench=fmref cycles=655011 instructions=417307 cache-misses=40
[sample=46] cpu=0 bench=fmref cycles=654323 instructions=417303 cache-misses=37
[sample=47] cpu=0 bench=fmref cycles=654429 instructions=417306 cache-misses=35
[sample=48] cpu=0 bench=fmref cycles=654350 instructions=417301 cache-misses=31
[sample=49] cpu=0 bench=fmref cycles=657531 instructions=417304 cache-misses=45
[sample=50] cpu=0 bench=fmref cycles=654460 instructions=417310 cache-misses=45
[sample=51] cpu=0 bench=fmref cycles=654323 instructions=417305 cache-misses=32
[sample=52] cpu=0 bench=fmref cycles=654967 instructions=417310 cache-misses=25
[sample=53] cpu=0 bench=fmref cycles=654955 instructions=417304 cache-misses=45
[sample=54] cpu=0 bench=fmref cycles=654331 instructions=417303 cache-misses=35
[sample=55] cpu=0 bench=fmref cycles=654734 instructions=417307 cache-misses=48
[sample=56] cpu=0 bench=fmref cycles=656032 instructions=417308 cache-misses=36
[sample=57] cpu=0 bench=fmref cycles=655370 instructions=417303 cache-misses=29
[sample=58] cpu=0 bench=fmref cycles=659234 instructions=417306 cache-misses=62
[sample=59] cpu=0 bench=fmref cycles=655031 instructions=417302 cache-misses=53
[sample=60] cpu=0 bench=fmref cycles=654906 instructions=417304 cache-misses=37
[sample=61] cpu=0 bench=fmref cycles=654797 instructions=417305 cache-misses=61
[sample=62] cpu=0 bench=fmref cycles=654919 instructions=417301 cache-misses=38
[sample=63] cpu=0 bench=fmref cycles=654196 instructions=417300 cache-misses=44
[sample=64] cpu=0 bench=fmref cycles=654333 instructions=417301 cache-misses=41
[sample=65] cpu=0 bench=fmref cycles=654218 instructions=417299 cache-misses=35
[sample=66] cpu=0 bench=fmref cycles=654286 instructions=417303 cache-misses=49
[sample=67] cpu=0 bench=fmref cycles=654631 instructions=417301 cache-misses=36
[sample=68] cpu=0 bench=fmref cycles=654486 instructions=417298 cache-misses=38
[sample=69] cpu=0 bench=fmref cycles=654926 instructions=417301 cache-misses=56
[sample=70] cpu=0 bench=fmref cycles=656036 instructions=417299 cache-misses=30
[sample=71] cpu=0 bench=fmref cycles=655068 instructions=417305 cache-misses=40
[sample=72] cpu=0 bench=fmref cycles=655619 instructions=417304 cache-misses=29
[sample=73] cpu=0 bench=fmref cycles=654633 instructions=417302 cache-misses=37
[sample=74] cpu=0 bench=fmref cycles=654378 instructions=417303 cache-misses=45
[sample=75] cpu=0 bench=fmref cycles=654622 instructions=417298 cache-misses=35
[sample=76] cpu=0 bench=fmref cycles=654283 instructions=417301 cache-misses=52
[sample=77] cpu=0 bench=fmref cycles=654343 instructions=417297 cache-misses=37
[sample=78] cpu=0 bench=fmref cycles=655083 instructions=417302 cache-misses=42
[sample=79] cpu=0 bench=fmref cycles=654515 instructions=417302 cache-misses=33
[sample=80] cpu=0 bench=fmref cycles=654368 instructions=417303 cache-misses=37
[sample=81] cpu=0 bench=fmref cycles=654526 instructions=417305 cache-misses=39
[sample=82] cpu=0 bench=fmref cycles=654323 instructions=417302 cache-misses=39
[sample=83] cpu=0 bench=fmref cycles=654394 instructions=417305 cache-misses=28
[sample=84] cpu=0 bench=fmref cycles=655116 instructions=417305 cache-misses=40
[sample=85] cpu=0 bench=fmref cycles=655824 instructions=417305 cache-misses=32
[sample=86] cpu=0 bench=fmref cycles=655663 instructions=417303 cache-misses=53
[sample=87] cpu=0 bench=fmref cycles=654526 instructions=417300 cache-misses=45
[sample=88] cpu=0 bench=fmref cycles=654487 instructions=417302 cache-misses=52
[sample=89] cpu=0 bench=fmref cycles=659318 instructions=417305 cache-misses=40
[sample=90] cpu=0 bench=fmref cycles=654320 instructions=417305 cache-misses=38
[sample=91] cpu=0 bench=fmref cycles=654406 instructions=417303 cache-misses=48
[sample=92] cpu=0 bench=fmref cycles=654185 instructions=417303 cache-misses=28
[sample=93] cpu=0 bench=fmref cycles=655034 instructions=417299 cache-misses=31
