[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=CACHE  cpu2=CACHE  cpu3=CACHE
[sample=0] cpu=0 bench=fmref cycles=753779 instructions=454818 cache-misses=128
[sample=1] cpu=0 bench=fmref cycles=676504 instructions=417304 cache-misses=79
[sample=2] cpu=0 bench=fmref cycles=659948 instructions=417306 cache-misses=64
[sample=3] cpu=0 bench=fmref cycles=655849 instructions=417302 cache-misses=88
[sample=4] cpu=0 bench=fmref cycles=654544 instructions=417298 cache-misses=61
[sample=5] cpu=0 bench=fmref cycles=654413 instructions=417300 cache-misses=54
[sample=6] cpu=0 bench=fmref cycles=656499 instructions=417301 cache-misses=61
[sample=7] cpu=0 bench=fmref cycles=655084 instructions=417304 cache-misses=73
[sample=8] cpu=0 bench=fmref cycles=656826 instructions=417305 cache-misses=62
[sample=9] cpu=0 bench=fmref cycles=655604 instructions=417298 cache-misses=62
[sample=10] cpu=0 bench=fmref cycles=656176 instructions=417299 cache-misses=64
[sample=11] cpu=0 bench=fmref cycles=654518 instructions=417299 cache-misses=65
[sample=12] cpu=0 bench=fmref cycles=655728 instructions=417298 cache-misses=61
[sample=13] cpu=0 bench=fmref cycles=654368 instructions=417297 cache-misses=60
[sample=14] cpu=0 bench=fmref cycles=655471 instructions=417300 cache-misses=75
[sample=15] cpu=0 bench=fmref cycles=654572 instructions=417297 cache-misses=73
[sample=16] cpu=0 bench=fmref cycles=656105 instructions=417304 cache-misses=52
[sample=17] cpu=0 bench=fmref cycles=654384 instructions=417299 cache-misses=60
[sample=18] cpu=0 bench=fmref cycles=654183 instructions=417297 cache-misses=57
[sample=19] cpu=0 bench=fmref cycles=654601 instructions=417295 cache-misses=56
[sample=20] cpu=0 bench=fmref cycles=654370 instructions=417301 cache-misses=62
[sample=21] cpu=0 bench=fmref cycles=655322 instructions=417301 cache-misses=75
[sample=22] cpu=0 bench=fmref cycles=654945 instructions=417302 cache-misses=53
[sample=23] cpu=0 bench=fmref cycles=654311 instructions=417301 cache-misses=70
[sample=24] cpu=0 bench=fmref cycles=654725 instructions=417300 cache-misses=56
[sample=25] cpu=0 bench=fmref cycles=654283 instructions=417299 cache-misses=56
[sample=26] cpu=0 bench=fmref cycles=655178 instructions=417295 cache-misses=69
[sample=27] cpu=0 bench=fmref cycles=654921 instructions=417295 cache-misses=60
[sample=28] cpu=0 bench=fmref cycles=654772 instructions=417298 cache-misses=56
[sample=29] cpu=0 bench=fmref cycles=655497 instructions=417298 cache-misses=79
[sample=30] cpu=0 bench=fmref cycles=654830 instructions=417299 cache-misses=54
[sample=31] cpu=0 bench=fmref cycles=655163 instructions=417305 cache-misses=56
[sample=32] cpu=0 bench=fmref cycles=654321 instructions=417301 cache-misses=57
[sample=33] cpu=0 bench=fmref cycles=654669 instructions=417301 cache-misses=60
[sample=34] cpu=0 bench=fmref cycles=654909 instructions=417304 cache-misses=55
[sample=35] cpu=0 bench=fmref cycles=654469 instructions=417295 cache-misses=54
[sample=36] cpu=0 bench=fmref cycles=654733 instructions=417306 cache-misses=71
[sample=37] cpu=0 bench=fmref cycles=654470 instructions=417302 cache-misses=59
[sample=38] cpu=0 bench=fmref cycles=654536 instructions=417304 cache-misses=55
[sample=39] cpu=0 bench=fmref cycles=654418 instructions=417302 cache-misses=63
[sample=40] cpu=0 bench=fmref cycles=654392 instructions=417299 cache-misses=52
[sample=41] cpu=0 bench=fmref cycles=654332 instructions=417300 cache-misses=61
[sample=42] cpu=0 bench=fmref cycles=654338 instructions=417302 cache-misses=59
[sample=43] cpu=0 bench=fmref cycles=654301 instructions=417300 cache-misses=57
[sample=44] cpu=0 bench=fmref cycles=655308 instructions=417301 cache-misses=73
[sample=45] cpu=0 bench=fmref cycles=654848 instructions=417304 cache-misses=63
[sample=46] cpu=0 bench=fmref cycles=655041 instructions=417301 cache-misses=56
[sample=47] cpu=0 bench=fmref cycles=654501 instructions=417301 cache-misses=62
[sample=48] cpu=0 bench=fmref cycles=654461 instructions=417302 cache-misses=56
[sample=49] cpu=0 bench=fmref cycles=655335 instructions=417296 cache-misses=67
[sample=50] cpu=0 bench=fmref cycles=654738 instructions=417301 cache-misses=56
[sample=51] cpu=0 bench=fmref cycles=655561 instructions=417306 cache-misses=76
[sample=52] cpu=0 bench=fmref cycles=654593 instructions=417302 cache-misses=59
[sample=53] cpu=0 bench=fmref cycles=655303 instructions=417298 cache-misses=61
[sample=54] cpu=0 bench=fmref cycles=655255 instructions=417298 cache-misses=81
[sample=55] cpu=0 bench=fmref cycles=654342 instructions=417303 cache-misses=71
[sample=56] cpu=0 bench=fmref cycles=654813 instructions=417299 cache-misses=72
[sample=57] cpu=0 bench=fmref cycles=654569 instructions=417299 cache-misses=57
[sample=58] cpu=0 bench=fmref cycles=654963 instructions=417297 cache-misses=60
[sample=59] cpu=0 bench=fmref cycles=655784 instructions=417305 cache-misses=90
[sample=60] cpu=0 bench=fmref cycles=654359 instructions=417300 cache-misses=59
[sample=61] cpu=0 bench=fmref cycles=654363 instructions=417303 cache-misses=59
[sample=62] cpu=0 bench=fmref cycles=654325 instructions=417301 cache-misses=59
[sample=63] cpu=0 bench=fmref cycles=654915 instructions=417297 cache-misses=63
[sample=64] cpu=0 bench=fmref cycles=656299 instructions=417302 cache-misses=89
[sample=65] cpu=0 bench=fmref cycles=655007 instructions=417299 cache-misses=56
[sample=66] cpu=0 bench=fmref cycles=655162 instructions=417302 cache-misses=72
[sample=67] cpu=0 bench=fmref cycles=654644 instructions=417296 cache-misses=75
[sample=68] cpu=0 bench=fmref cycles=655649 instructions=417301 cache-misses=63
[sample=69] cpu=0 bench=fmref cycles=654548 instructions=417296 cache-misses=57
[sample=70] cpu=0 bench=fmref cycles=654305 instructions=417297 cache-misses=58
[sample=71] cpu=0 bench=fmref cycles=654179 instructions=417298 cache-misses=57
[sample=72] cpu=0 bench=fmref cycles=654627 instructions=417303 cache-misses=59
[sample=73] cpu=0 bench=fmref cycles=654252 instructions=417296 cache-misses=61
[sample=74] cpu=0 bench=fmref cycles=654615 instructions=417305 cache-misses=74
[sample=75] cpu=0 bench=fmref cycles=654289 instructions=417300 cache-misses=53
[sample=76] cpu=0 bench=fmref cycles=654263 instructions=417295 cache-misses=53
[sample=77] cpu=0 bench=fmref cycles=654390 instructions=417299 cache-misses=55
[sample=78] cpu=0 bench=fmref cycles=654470 instructions=417306 cache-misses=63
[sample=79] cpu=0 bench=fmref cycles=654305 instructions=417302 cache-misses=57
[sample=80] cpu=0 bench=fmref cycles=654721 instructions=417296 cache-misses=64
[sample=81] cpu=0 bench=fmref cycles=654328 instructions=417298 cache-misses=68
[sample=82] cpu=0 bench=fmref cycles=654665 instructions=417298 cache-misses=63
[sample=83] cpu=0 bench=fmref cycles=656800 instructions=417299 cache-misses=57
[sample=84] cpu=0 bench=fmref cycles=654730 instructions=417297 cache-misses=63
[sample=85] cpu=0 bench=fmref cycles=654442 instructions=417300 cache-misses=56
[sample=86] cpu=0 bench=fmref cycles=654306 instructions=417301 cache-misses=52
[sample=87] cpu=0 bench=fmref cycles=654326 instructions=417302 cache-misses=58
[sample=88] cpu=0 bench=fmref cycles=654975 instructions=417297 cache-misses=58
