[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=CACHE  cpu2=CACHE  cpu3=CACHE
[sample=0] cpu=0 bench=fmref cycles=759570 instructions=454813 cache-misses=151
[sample=1] cpu=0 bench=fmref cycles=680472 instructions=417300 cache-misses=72
[sample=2] cpu=0 bench=fmref cycles=665783 instructions=417297 cache-misses=60
[sample=3] cpu=0 bench=fmref cycles=660597 instructions=417300 cache-misses=54
[sample=4] cpu=0 bench=fmref cycles=660677 instructions=417300 cache-misses=58
[sample=5] cpu=0 bench=fmref cycles=658127 instructions=417297 cache-misses=59
[sample=6] cpu=0 bench=fmref cycles=654552 instructions=417299 cache-misses=57
[sample=7] cpu=0 bench=fmref cycles=654455 instructions=417300 cache-misses=59
[sample=8] cpu=0 bench=fmref cycles=655081 instructions=417301 cache-misses=62
[sample=9] cpu=0 bench=fmref cycles=654879 instructions=417300 cache-misses=54
[sample=10] cpu=0 bench=fmref cycles=654888 instructions=417298 cache-misses=59
[sample=11] cpu=0 bench=fmref cycles=654305 instructions=417302 cache-misses=55
[sample=12] cpu=0 bench=fmref cycles=656343 instructions=417306 cache-misses=78
[sample=13] cpu=0 bench=fmref cycles=655223 instructions=417295 cache-misses=63
[sample=14] cpu=0 bench=fmref cycles=655356 instructions=417299 cache-misses=65
[sample=15] cpu=0 bench=fmref cycles=655064 instructions=417298 cache-misses=59
[sample=16] cpu=0 bench=fmref cycles=654362 instructions=417297 cache-misses=63
[sample=17] cpu=0 bench=fmref cycles=655032 instructions=417297 cache-misses=58
[sample=18] cpu=0 bench=fmref cycles=654506 instructions=417298 cache-misses=63
[sample=19] cpu=0 bench=fmref cycles=655210 instructions=417301 cache-misses=56
[sample=20] cpu=0 bench=fmref cycles=663724 instructions=417299 cache-misses=69
[sample=21] cpu=0 bench=fmref cycles=656754 instructions=417304 cache-misses=63
[sample=22] cpu=0 bench=fmref cycles=654484 instructions=417298 cache-misses=70
[sample=23] cpu=0 bench=fmref cycles=655776 instructions=417302 cache-misses=61
[sample=24] cpu=0 bench=fmref cycles=654277 instructions=417299 cache-misses=55
[sample=25] cpu=0 bench=fmref cycles=656212 instructions=417301 cache-misses=62
[sample=26] cpu=0 bench=fmref cycles=655025 instructions=417303 cache-misses=60
[sample=27] cpu=0 bench=fmref cycles=657230 instructions=417304 cache-misses=72
[sample=28] cpu=0 bench=fmref cycles=655606 instructions=417301 cache-misses=61
[sample=29] cpu=0 bench=fmref cycles=655830 instructions=417296 cache-misses=56
[sample=30] cpu=0 bench=fmref cycles=654866 instructions=417301 cache-misses=61
[sample=31] cpu=0 bench=fmref cycles=654353 instructions=417300 cache-misses=64
[sample=32] cpu=0 bench=fmref cycles=655321 instructions=417298 cache-misses=67
[sample=33] cpu=0 bench=fmref cycles=655694 instructions=417299 cache-misses=67
[sample=34] cpu=0 bench=fmref cycles=657015 instructions=417305 cache-misses=82
[sample=35] cpu=0 bench=fmref cycles=655811 instructions=417300 cache-misses=61
[sample=36] cpu=0 bench=fmref cycles=657099 instructions=417300 cache-misses=61
[sample=37] cpu=0 bench=fmref cycles=660618 instructions=417302 cache-misses=57
[sample=38] cpu=0 bench=fmref cycles=655540 instructions=417300 cache-misses=73
[sample=39] cpu=0 bench=fmref cycles=655782 instructions=417298 cache-misses=64
[sample=40] cpu=0 bench=fmref cycles=656357 instructions=417295 cache-misses=56
