[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=fmref (measured)  cpu1=CACHE  cpu2=CACHE  cpu3=CACHE
[sample=0] cpu=0 bench=fmref cycles=754742 instructions=454815 cache-misses=123
[sample=1] cpu=0 bench=fmref cycles=686986 instructions=417302 cache-misses=67
[sample=2] cpu=0 bench=fmref cycles=670234 instructions=417307 cache-misses=71
[sample=3] cpu=0 bench=fmref cycles=663048 instructions=417303 cache-misses=63
[sample=4] cpu=0 bench=fmref cycles=655466 instructions=417300 cache-misses=54
[sample=5] cpu=0 bench=fmref cycles=655741 instructions=417306 cache-misses=57
[sample=6] cpu=0 bench=fmref cycles=655084 instructions=417299 cache-misses=54
[sample=7] cpu=0 bench=fmref cycles=656353 instructions=417301 cache-misses=76
[sample=8] cpu=0 bench=fmref cycles=656182 instructions=417298 cache-misses=61
[sample=9] cpu=0 bench=fmref cycles=657175 instructions=417303 cache-misses=64
[sample=10] cpu=0 bench=fmref cycles=655064 instructions=417295 cache-misses=63
[sample=11] cpu=0 bench=fmref cycles=655319 instructions=417302 cache-misses=69
[sample=12] cpu=0 bench=fmref cycles=655205 instructions=417300 cache-misses=60
[sample=13] cpu=0 bench=fmref cycles=659090 instructions=417298 cache-misses=57
[sample=14] cpu=0 bench=fmref cycles=655176 instructions=417300 cache-misses=61
[sample=15] cpu=0 bench=fmref cycles=657961 instructions=417307 cache-misses=58
[sample=16] cpu=0 bench=fmref cycles=656534 instructions=417301 cache-misses=85
[sample=17] cpu=0 bench=fmref cycles=656817 instructions=417300 cache-misses=54
[sample=18] cpu=0 bench=fmref cycles=654554 instructions=417302 cache-misses=57
[sample=19] cpu=0 bench=fmref cycles=656448 instructions=417302 cache-misses=62
[sample=20] cpu=0 bench=fmref cycles=655619 instructions=417302 cache-misses=62
[sample=21] cpu=0 bench=fmref cycles=656381 instructions=417304 cache-misses=62
[sample=22] cpu=0 bench=fmref cycles=661842 instructions=417302 cache-misses=80
[sample=23] cpu=0 bench=fmref cycles=655602 instructions=417300 cache-misses=55
[sample=24] cpu=0 bench=fmref cycles=656367 instructions=417301 cache-misses=61
[sample=25] cpu=0 bench=fmref cycles=654968 instructions=417300 cache-misses=61
[sample=26] cpu=0 bench=fmref cycles=655804 instructions=417302 cache-misses=55
[sample=27] cpu=0 bench=fmref cycles=656168 instructions=417298 cache-misses=69
[sample=28] cpu=0 bench=fmref cycles=657987 instructions=417299 cache-misses=58
[sample=29] cpu=0 bench=fmref cycles=655964 instructions=417301 cache-misses=61
[sample=30] cpu=0 bench=fmref cycles=660197 instructions=417304 cache-misses=65
[sample=31] cpu=0 bench=fmref cycles=664998 instructions=417309 cache-misses=102
[sample=32] cpu=0 bench=fmref cycles=658817 instructions=417302 cache-misses=65
[sample=33] cpu=0 bench=fmref cycles=697232 instructions=417306 cache-misses=79
[sample=34] cpu=0 bench=fmref cycles=671538 instructions=417301 cache-misses=66
[sample=35] cpu=0 bench=fmref cycles=659994 instructions=417301 cache-misses=64
[sample=36] cpu=0 bench=fmref cycles=655167 instructions=417298 cache-misses=57
[sample=37] cpu=0 bench=fmref cycles=656533 instructions=417303 cache-misses=79
[sample=38] cpu=0 bench=fmref cycles=656618 instructions=417305 cache-misses=63
[sample=39] cpu=0 bench=fmref cycles=656838 instructions=417299 cache-misses=62
[sample=40] cpu=0 bench=fmref cycles=657316 instructions=417299 cache-misses=58
[sample=41] cpu=0 bench=fmref cycles=654522 instructions=417302 cache-misses=59
[sample=42] cpu=0 bench=fmref cycles=655048 instructions=417301 cache-misses=67
[sample=43] cpu=0 bench=fmref cycles=654338 instructions=417292 cache-misses=58
[sample=44] cpu=0 bench=fmref cycles=657030 instructions=417298 cache-misses=66
[sample=45] cpu=0 bench=fmref cycles=655633 instructions=417301 cache-misses=68
[sample=46] cpu=0 bench=fmref cycles=655602 instructions=417307 cache-misses=56
[sample=47] cpu=0 bench=fmref cycles=656807 instructions=417306 cache-misses=58
[sample=48] cpu=0 bench=fmref cycles=658104 instructions=417301 cache-misses=56
[sample=49] cpu=0 bench=fmref cycles=657817 instructions=417300 cache-misses=62
[sample=50] cpu=0 bench=fmref cycles=655293 instructions=417298 cache-misses=55
[sample=51] cpu=0 bench=fmref cycles=656086 instructions=417302 cache-misses=65
[sample=52] cpu=0 bench=fmref cycles=657595 instructions=417298 cache-misses=63
[sample=53] cpu=0 bench=fmref cycles=657005 instructions=417301 cache-misses=52
[sample=54] cpu=0 bench=fmref cycles=657892 instructions=417297 cache-misses=70
[sample=55] cpu=0 bench=fmref cycles=655389 instructions=417304 cache-misses=57
